id,name,slug,city,state,category,subcategory,address,phone,website,email,description,whatsapp_number,latitude,longitude,claimed,verified,created_at,google_maps_url,instagram_url,facebook_url,rating,review_count,featured
14803,Academic World School,jaipur-academic-world-school,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 4, Ground Floor, Galleria Mall, Sector 4, Jaipur, Rajasthan - 380045",+919800004803,https://academicworldschool.in,info@academicworldschool.in,"About Academic World School: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004803,26.901,75.77590000000001,false,true,2026-06-12T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.901,75.77590000000001",https://instagram.com/academicworldschool,https://facebook.com/academicworldschool,4.0,26,false
14804,Arya of Colleges,jaipur-arya-of-colleges,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 5, Ground Floor, Galleria Mall, Sector 5, Jaipur, Rajasthan - 380060",+919800004804,https://aryaofcolleges.in,info@aryaofcolleges.in,"About Arya of Colleges: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004804,26.9022,75.7771,true,false,2026-06-11T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9022,75.7771",https://instagram.com/aryaofcolleges,https://facebook.com/aryaofcolleges,3.0,26,false
14805,Skills Academy,jaipur-skills-academy,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 6, Ground Floor, Galleria Mall, Sector 1, Jaipur, Rajasthan - 380075",+919800004805,https://skillsacademy.in,info@skillsacademy.in,"About Skills Academy: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004805,26.9034,75.7783,false,false,2026-06-10T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9034,75.7783",https://instagram.com/skillsacademy,https://facebook.com/skillsacademy,3.5,26,false
14806,CueMath Center,jaipur-cuemath-center,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 7, Ground Floor, Galleria Mall, Sector 2, Jaipur, Rajasthan - 380090",+919800004806,https://cuemathcenter.in,info@cuemathcenter.in,"About CueMath Center: A premier choice for coaching class needs located in Jaipur. Cuemath is an online platform that provides live online classes for grades 7th to 10th. It offers interactive, live 1-on-1 classes for students. It also provides Math tutoring centers for KG to 6th students. Features include workbooks, puzzle cards, tab-based math activities, personalized learning, and more. It also offers math learning resources which include JEE materials, NCERT solutions, and more.",+919800004806,26.904600000000002,75.7795,false,true,2026-06-09T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.904600000000002,75.7795",https://instagram.com/cuemathcenter,https://facebook.com/cuemathcenter,4.1,26,true
14807,JIS Classes,jaipur-jis-classes,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 8, Ground Floor, Galleria Mall, Sector 3, Jaipur, Rajasthan - 380105",+919800004807,https://jisclasses.in,info@jisclasses.in,"About JIS Classes: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004807,26.905800000000003,75.7807,false,false,2026-06-08T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.905800000000003,75.7807",https://instagram.com/jisclasses,https://facebook.com/jisclasses,3.8,26,false
14808,City International Schoo...,jaipur-city-international-schoo,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 9, Ground Floor, Galleria Mall, Sector 4, Jaipur, Rajasthan - 380120",+919800004808,https://cityinternationalschoo.in,info@cityinternationalschoo.in,"About City International Schoo...: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004808,26.907,75.78190000000001,true,false,2026-06-07T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.907,75.78190000000001",https://instagram.com/cityinternationalschoo,https://facebook.com/cityinternationalschoo,4.1,26,false
14809,Bharati Vidyapeeth Unive...,jaipur-bharati-vidyapeeth-unive,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 10, Ground Floor, Galleria Mall, Sector 5, Jaipur, Rajasthan - 380135",+919800004809,https://bharatividyapeethunive.in,info@bharatividyapeethunive.in,"About Bharati Vidyapeeth Unive...: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004809,26.9082,75.7831,false,true,2026-06-06T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9082,75.7831",https://instagram.com/bharatividyapeethunive,https://facebook.com/bharatividyapeethunive,4.5,26,false
14810,Invertis University,jaipur-invertis-university,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 11, Ground Floor, Galleria Mall, Sector 1, Jaipur, Rajasthan - 380150",+919800004810,https://invertisuniversity.in,info@invertisuniversity.in,"About Invertis University: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004810,26.9094,75.7843,false,false,2026-06-15T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9094,75.7843",https://instagram.com/invertisuniversity,https://facebook.com/invertisuniversity,3.7,26,false
14811,Skills Academy,jaipur-skills-academy-1,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 12, Ground Floor, Galleria Mall, Sector 2, Jaipur, Rajasthan - 380165",+919800004811,https://skillsacademy.in,info@skillsacademy.in,"About Skills Academy: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004811,26.910600000000002,75.7855,false,false,2026-06-14T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.910600000000002,75.7855",https://instagram.com/skillsacademy,https://facebook.com/skillsacademy,3.5,26,false
14812,CueMath Center,jaipur-cuemath-center-1,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 13, Ground Floor, Galleria Mall, Sector 3, Jaipur, Rajasthan - 380180",+919800004812,https://cuemathcenter.in,info@cuemathcenter.in,"About CueMath Center: A premier choice for coaching class needs located in Jaipur. Cuemath is an online platform that provides live online classes for grades 7th to 10th. It offers interactive, live 1-on-1 classes for students. It also provides Math tutoring centers for KG to 6th students. Features include workbooks, puzzle cards, tab-based math activities, personalized learning, and more. It also offers math learning resources which include JEE materials, NCERT solutions, and more.",+919800004812,26.9118,75.7867,true,true,2026-06-13T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9118,75.7867",https://instagram.com/cuemathcenter,https://facebook.com/cuemathcenter,4.1,26,true
14813,Velammal Matriculation H...,jaipur-velammal-matriculation-h,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 14, Ground Floor, Galleria Mall, Sector 4, Jaipur, Rajasthan - 380195",+919800004813,https://velammalmatriculationh.in,info@velammalmatriculationh.in,"About Velammal Matriculation H...: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004813,26.913,75.78790000000001,false,false,2026-06-12T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.913,75.78790000000001",https://instagram.com/velammalmatriculationh,https://facebook.com/velammalmatriculationh,3.9,25,false
14814,St. Joseph Convent Schoo...,jaipur-st-joseph-convent-schoo,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 15, Ground Floor, Galleria Mall, Sector 5, Jaipur, Rajasthan - 380210",+919800004814,https://stjosephconventschoo.in,info@stjosephconventschoo.in,"About St. Joseph Convent Schoo...: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004814,26.9142,75.7891,false,false,2026-06-11T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9142,75.7891",https://instagram.com/stjosephconventschoo,https://facebook.com/stjosephconventschoo,4.0,25,false
14815,Al Muzain,jaipur-al-muzain,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 16, Ground Floor, Galleria Mall, Sector 1, Jaipur, Rajasthan - 380225",+919800004815,https://almuzain.in,info@almuzain.in,"About Al Muzain: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004815,26.9154,75.7903,false,true,2026-06-10T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9154,75.7903",https://instagram.com/almuzain,https://facebook.com/almuzain,4.4,25,false
14816,JNU Study Circle,jaipur-jnu-study-circle,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 17, Ground Floor, Galleria Mall, Sector 2, Jaipur, Rajasthan - 380240",+919800004816,https://jnustudycircle.in,info@jnustudycircle.in,"About JNU Study Circle: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004816,26.916600000000003,75.7915,true,false,2026-06-09T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.916600000000003,75.7915",https://instagram.com/jnustudycircle,https://facebook.com/jnustudycircle,4.0,25,false
14817,Indian Statistical Insti...,jaipur-indian-statistical-insti,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 18, Ground Floor, Galleria Mall, Sector 3, Jaipur, Rajasthan - 380255",+919800004817,https://indianstatisticalinsti.in,info@indianstatisticalinsti.in,"About Indian Statistical Insti...: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004817,26.9178,75.7927,false,false,2026-06-08T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9178,75.7927",https://instagram.com/indianstatisticalinsti,https://facebook.com/indianstatisticalinsti,4.3,25,false
14818,Ramseth Thakur Public Sc...,jaipur-ramseth-thakur-public-sc,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 19, Ground Floor, Galleria Mall, Sector 4, Jaipur, Rajasthan - 380270",+919800004818,https://ramseththakurpublicsc.in,info@ramseththakurpublicsc.in,"About Ramseth Thakur Public Sc...: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004818,26.919,75.79390000000001,false,true,2026-06-07T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.919,75.79390000000001",https://instagram.com/ramseththakurpublicsc,https://facebook.com/ramseththakurpublicsc,1.4,25,true
14819,Navriti Classes,jaipur-navriti-classes,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 20, Ground Floor, Galleria Mall, Sector 5, Jaipur, Rajasthan - 380285",+919800004819,https://navriticlasses.in,info@navriticlasses.in,"About Navriti Classes: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004819,26.9202,75.7951,false,false,2026-06-06T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9202,75.7951",https://instagram.com/navriticlasses,https://facebook.com/navriticlasses,3.6,25,false
14820,Velammal Matriculation H...,jaipur-velammal-matriculation-h-1,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 21, Ground Floor, Galleria Mall, Sector 1, Jaipur, Rajasthan - 380300",+919800004820,https://velammalmatriculationh.in,info@velammalmatriculationh.in,"About Velammal Matriculation H...: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004820,26.921400000000002,75.7963,true,false,2026-06-15T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.921400000000002,75.7963",https://instagram.com/velammalmatriculationh,https://facebook.com/velammalmatriculationh,3.9,25,false
14821,Cochin University of Sci...,jaipur-cochin-university-of-sci,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 22, Ground Floor, Galleria Mall, Sector 2, Jaipur, Rajasthan - 380315",+919800004821,https://cochinuniversityofsci.in,info@cochinuniversityofsci.in,"About Cochin University of Sci...: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004821,26.922600000000003,75.7975,false,true,2026-06-14T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.922600000000003,75.7975",https://instagram.com/cochinuniversityofsci,https://facebook.com/cochinuniversityofsci,4.2,25,false
14822,RK University,jaipur-rk-university,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 23, Ground Floor, Galleria Mall, Sector 3, Jaipur, Rajasthan - 380330",+919800004822,https://rkuniversity.in,info@rkuniversity.in,"About RK University: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004822,26.9238,75.7987,false,false,2026-06-13T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9238,75.7987",https://instagram.com/rkuniversity,https://facebook.com/rkuniversity,3.8,25,false
14823,Osmania University,jaipur-osmania-university,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 24, Ground Floor, Galleria Mall, Sector 4, Jaipur, Rajasthan - 380345",+919800004823,https://osmaniauniversity.in,info@osmaniauniversity.in,"About Osmania University: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004823,26.925,75.79990000000001,false,false,2026-06-12T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.925,75.79990000000001",https://instagram.com/osmaniauniversity,https://facebook.com/osmaniauniversity,4.5,25,false
14824,Veta Tutorials,jaipur-veta-tutorials,Jaipur,Rajasthan,Coaching Class,Premium Coaching Class,"Shop No. 25, Ground Floor, Galleria Mall, Sector 5, Jaipur, Rajasthan - 380360",+919800004824,https://vetatutorials.in,info@vetatutorials.in,"About Veta Tutorials: A premier choice for coaching class needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004824,26.9262,75.8011,true,true,2026-06-11T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9262,75.8011",https://instagram.com/vetatutorials,https://facebook.com/vetatutorials,3.8,25,true
14825,National Express,jaipur-national-express,Jaipur,Rajasthan,School,Premium School,"Shop No. 1, Ground Floor, Galleria Mall, Sector 1, Jaipur, Rajasthan - 380000",+919800004825,https://nationalexpress.in,info@nationalexpress.in,"About National Express: A premier choice for school needs located in Jaipur. National Express LLC is the North American subsidiary of National Express Group, PLC, one of the premier transportation firms in the United Kingdom. Durham School Services, Stock Transportation and Petermann make up National Express LLC, which is headquartered in Lisle, Ill. As a leader in student transportation, National Express LLC is committed to exceptional safety, outstanding customer service and positive employee relations. Durham (United States), Stock (Canada) and Petermann (Ohio) together employ 30,000 people, operate more than 22,500 buses and serve over 600 school districts in 33 states and 4 provinces.",+919800004825,26.8974,75.7723,true,true,2026-06-15T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.8974,75.7723",https://instagram.com/nationalexpress,https://facebook.com/nationalexpress,4.7,3,true
14826,School,jaipur-school,Jaipur,Rajasthan,School,Premium School,"Shop No. 2, Ground Floor, Galleria Mall, Sector 2, Jaipur, Rajasthan - 380015",+919800004826,https://school.in,info@school.in,"About School: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004826,26.898600000000002,75.7735,false,false,2026-06-14T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.898600000000002,75.7735",https://instagram.com/school,https://facebook.com/school,4.3,3,false
14827,National Express,jaipur-national-express-1,Jaipur,Rajasthan,School,Premium School,"Shop No. 3, Ground Floor, Galleria Mall, Sector 3, Jaipur, Rajasthan - 380030",+919800004827,https://nationalexpress.in,info@nationalexpress.in,"About National Express: A premier choice for school needs located in Jaipur. National Express LLC is the North American subsidiary of National Express Group, PLC, one of the premier transportation firms in the United Kingdom. Durham School Services, Stock Transportation and Petermann make up National Express LLC, which is headquartered in Lisle, Ill. As a leader in student transportation, National Express LLC is committed to exceptional safety, outstanding customer service and positive employee relations. Durham (United States), Stock (Canada) and Petermann (Ohio) together employ 30,000 people, operate more than 22,500 buses and serve over 600 school districts in 33 states and 4 provinces.",+919800004827,26.899800000000003,75.7747,false,false,2026-06-13T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.899800000000003,75.7747",https://instagram.com/nationalexpress,https://facebook.com/nationalexpress,4.7,3,false
14828,Lattu Kids,jaipur-lattu-kids,Jaipur,Rajasthan,School,Premium School,"Shop No. 4, Ground Floor, Galleria Mall, Sector 4, Jaipur, Rajasthan - 380045",+919800004828,https://lattukids.in,info@lattukids.in,"About Lattu Kids: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004828,26.901,75.77590000000001,false,true,2026-06-12T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.901,75.77590000000001",https://instagram.com/lattukids,https://facebook.com/lattukids,2.0,3,false
14829,Quagnitia Learning,jaipur-quagnitia-learning,Jaipur,Rajasthan,School,Premium School,"Shop No. 5, Ground Floor, Galleria Mall, Sector 5, Jaipur, Rajasthan - 380060",+919800004829,https://quagnitialearning.in,info@quagnitialearning.in,"About Quagnitia Learning: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004829,26.9022,75.7771,true,false,2026-06-11T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9022,75.7771",https://instagram.com/quagnitialearning,https://facebook.com/quagnitialearning,3.7,3,false
14830,Riyadh Schools,jaipur-riyadh-schools,Jaipur,Rajasthan,School,Premium School,"Shop No. 6, Ground Floor, Galleria Mall, Sector 1, Jaipur, Rajasthan - 380075",+919800004830,https://riyadhschools.in,info@riyadhschools.in,"About Riyadh Schools: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004830,26.9034,75.7783,false,false,2026-06-10T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9034,75.7783",https://instagram.com/riyadhschools,https://facebook.com/riyadhschools,5.0,3,false
14831,Educurve Learning Soluti...,jaipur-educurve-learning-soluti,Jaipur,Rajasthan,School,Premium School,"Shop No. 7, Ground Floor, Galleria Mall, Sector 2, Jaipur, Rajasthan - 380090",+919800004831,https://educurvelearningsoluti.in,info@educurvelearningsoluti.in,"About Educurve Learning Soluti...: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004831,26.904600000000002,75.7795,false,true,2026-06-09T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.904600000000002,75.7795",https://instagram.com/educurvelearningsoluti,https://facebook.com/educurvelearningsoluti,2.7,3,true
14832,Schoolslens Solution,jaipur-schoolslens-solution,Jaipur,Rajasthan,School,Premium School,"Shop No. 8, Ground Floor, Galleria Mall, Sector 3, Jaipur, Rajasthan - 380105",+919800004832,https://schoolslenssolution.in,info@schoolslenssolution.in,"About Schoolslens Solution: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004832,26.905800000000003,75.7807,false,false,2026-06-08T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.905800000000003,75.7807",https://instagram.com/schoolslenssolution,https://facebook.com/schoolslenssolution,3.3,3,false
14833,Amrita E-Learning Resear...,jaipur-amrita-e-learning-resear,Jaipur,Rajasthan,School,Premium School,"Shop No. 9, Ground Floor, Galleria Mall, Sector 4, Jaipur, Rajasthan - 380120",+919800004833,https://amritaelearningresear.in,info@amritaelearningresear.in,"About Amrita E-Learning Resear...: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004833,26.907,75.78190000000001,true,false,2026-06-07T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.907,75.78190000000001",https://instagram.com/amritaelearningresear,https://facebook.com/amritaelearningresear,4.7,3,false
14834,Cognicor Kids School,jaipur-cognicor-kids-school,Jaipur,Rajasthan,School,Premium School,"Shop No. 10, Ground Floor, Galleria Mall, Sector 5, Jaipur, Rajasthan - 380135",+919800004834,https://cognicorkidsschool.in,info@cognicorkidsschool.in,"About Cognicor Kids School: A premier choice for school needs located in Jaipur. CogniCor is the provider of automated complaint resolution service. The technology minimizes the need for human intervention in resolving complaints/quries for service sector companies (Telecoms,Banking, airlines, e-commerce, insurance). Using CogniCor's Innovative Artificial Intelligence based resolution service, simple queries are resolved automatically learning from previous resolutions and those that need further attention can be resolved using software assisted negotiation",+919800004834,26.9082,75.7831,false,true,2026-06-06T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9082,75.7831",https://instagram.com/cognicorkidsschool,https://facebook.com/cognicorkidsschool,3.7,3,false
14835,Esperanza Preschool & 24...,jaipur-esperanza-preschool-and-24,Jaipur,Rajasthan,School,Premium School,"Shop No. 11, Ground Floor, Galleria Mall, Sector 1, Jaipur, Rajasthan - 380150",+919800004835,https://esperanzapreschool24.in,info@esperanzapreschool24.in,"About Esperanza Preschool & 24...: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004835,26.9094,75.7843,false,false,2026-06-15T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9094,75.7843",https://instagram.com/esperanzapreschool24,https://facebook.com/esperanzapreschool24,3.7,3,false
14836,Giraffe Learning,jaipur-giraffe-learning,Jaipur,Rajasthan,School,Premium School,"Shop No. 12, Ground Floor, Galleria Mall, Sector 2, Jaipur, Rajasthan - 380165",+919800004836,https://giraffelearning.in,info@giraffelearning.in,"About Giraffe Learning: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004836,26.910600000000002,75.7855,false,false,2026-06-14T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.910600000000002,75.7855",https://instagram.com/giraffelearning,https://facebook.com/giraffelearning,3.7,3,false
14837,Idiscoveri Preschool,jaipur-idiscoveri-preschool,Jaipur,Rajasthan,School,Premium School,"Shop No. 13, Ground Floor, Galleria Mall, Sector 3, Jaipur, Rajasthan - 380180",+919800004837,https://idiscoveripreschool.in,info@idiscoveripreschool.in,"About Idiscoveri Preschool: A premier choice for school needs located in Jaipur. We provide professional services in the community and are committed to customer satisfaction, quality delivery, and operational excellence. As a leading presence in Jaipur, they focus on delivering customized solutions, ensuring every client receives the best care, product, or service possible. Check out their services or reach out directly for bookings, inquiries, and custom operational schedules.",+919800004837,26.9118,75.7867,true,true,2026-06-13T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=26.9118,75.7867",https://instagram.com/idiscoveripreschool,https://facebook.com/idiscoveripreschool,4.3,3,true
